id,candidate_knowledge_point,local_media,contact_sheet,review_status,recommended_action,suggested_start_sec,suggested_end_sec,review_notes
vdcr_commons_mr31_000005_seg_002000_21143_clean,Freeze-Induced Phase Separation,media/vdcr_segments_pilot_v1/vdcr_commons_mr31_000005_seg_002000_21143_clean.mp4,media/vdcr_segment_frames_round31_v1/vdcr_commons_mr31_000005_seg_002000_21143_clean/contact_sheet.jpg,pass_candidate,admit_strict_chemistry_dynamic_concept,2.000,21.143,"Title-trimmed metadata-clean derivative shows branched/phase-separated morphology inside the droplet changing over time during the freezing/melting sequence. A single frame can show a patterned droplet, but the target concept depends on observing the temporal emergence and disappearance of freeze-induced separated structure."
vdcr_commons_mr32_000001_metadata_clean,Boiling Bubble Nucleation and Departure,media/vdcr_segments_pilot_v1/vdcr_commons_mr32_000001_metadata_clean.mp4,media/vdcr_segment_frames_round32_v1/vdcr_commons_mr32_000001_metadata_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_boiling_bubble_dynamics_ready_for_license_check,0,13.867,"NASA/Commons microgravity boiling video shows vapor bubbles nucleating, growing, coalescing and departing over time. The named concept cannot be inferred from one still frame because the evidence is the growth/departure sequence; no answer-bearing text is visible in the cleaned derivative."
vdcr_commons_mr32_000002,Gelation Front Propagation,media/vdcr_commons_manual_round32_v1/vdcr_commons_mr32_000002.ogv,media/vdcr_commons_manual_frames_round32_v1/vdcr_commons_mr32_000002/contact_sheet.jpg,reject,text_leakage_and_source_dependent_hydrogel_setup,0,0,"The video contains title cards and visible setup labels naming hydrogel microspring formation, sodium alginate solution, and calcium chloride solution. The visible dynamics are extrusion/microspring formation rather than a clean gelation-front propagation process, so accepting the target would rely too much on source/setup text."
vdcr_commons_mr32_000003,Gelation Front Propagation,media/vdcr_commons_manual_round32_v1/vdcr_commons_mr32_000003.ogv,media/vdcr_commons_manual_frames_round32_v1/vdcr_commons_mr32_000003/contact_sheet.jpg,reject,wrong_dynamic_target_hydrogel_fiber_coiling_not_front,0,0,"After the opening text, the clip shows a pink fiber/microspring forming and coiling from a capillary. It does not make a propagating gelation or solidification front visually decisive, so the target concept would be source-dependent."
vdcr_commons_mr32_000004_metadata_clean,Embryonic Cleavage Division Sequence,media/vdcr_segments_pilot_v1/vdcr_commons_mr32_000004_metadata_clean.mp4,media/vdcr_segment_frames_round32_v1/vdcr_commons_mr32_000004_metadata_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_embryonic_cleavage_ready_for_license_check,0,11.900,Commons/PLOS microscopy time-lapse shows an early embryo progressing through repeated cleavage divisions into many smaller cells. The visible timestamp is not answer-bearing; the source metadata was stripped. The concept requires observing the temporal division sequence rather than identifying a static embryo.
vdcr_public_mr32_000001,Dune Slip-Face Avalanche,media/vdcr_public_manual_round32_v1/vdcr_public_mr32_000001.mp4,media/vdcr_public_manual_frames_round32_v1/vdcr_public_mr32_000001/contact_sheet.jpg,reject,explainer_visualization_no_clean_slip_face_avalanche_evidence,0,0,"The NASA Mars video is mostly a science visualization/flyover of planetary surface features, with explanatory arrows and no clear textless segment showing grains moving downslope along a dune slip face. Reject because the dynamic evidence is not sufficient for Dune Slip-Face Avalanche."
vdcr_commons_mr33_000001_seg_007000_76732_clean,Coalescence-Driven Coarsening,media/vdcr_segments_pilot_v1/vdcr_commons_mr33_000001_seg_007000_76732_clean.mp4,media/vdcr_segment_frames_round33_v1/vdcr_commons_mr33_000001_seg_007000_76732_clean/contact_sheet.jpg,pass_candidate,title_trimmed_textless_foam_coarsening_ready_for_license_check,0,69.720,"Commons/Nature Communications foam-evolution video shows many small gas domains progressively disappearing while larger domains remain, grow, and reorganize. A single frame only shows a foam pattern; the named concept requires observing coarsening over time. The opening title card was removed and metadata/audio were stripped."
vdcr_commons_mr33_000002,Viscoelastic Recoil,media/vdcr_commons_manual_round33_v1/vdcr_commons_mr33_000002.ogv,media/vdcr_commons_manual_frames_round33_v1/vdcr_commons_mr33_000002/contact_sheet.jpg,reject,source_dependent_insect_fluid_video_not_recoil,0,0,"The clip mainly shows an insect interacting with a liquid surface. It does not make elastic stretching followed by restoring recoil visually decisive, so accepting Viscoelastic Recoil would rely on source context rather than video evidence."
vdcr_commons_mr33_000003,Viscoelastic Recoil,media/vdcr_commons_manual_round33_v1/vdcr_commons_mr33_000003.ogv,media/vdcr_commons_manual_frames_round33_v1/vdcr_commons_mr33_000003/contact_sheet.jpg,reject,title_leakage_and_wrong_dynamic_target_material_processing_not_recoil,0,0,"The opening title leaks vitrimer/heat-gun processing context, and the visible sequence is a material-processing fixture experiment. The video does not independently show a clear stretch-release-recoil cycle required for Viscoelastic Recoil."
vdcr_commons_mr33_000004,Storm Surge Propagation,media/vdcr_commons_manual_round33_v1/vdcr_commons_mr33_000004.webm,media/vdcr_commons_manual_frames_round33_v1/vdcr_commons_mr33_000004/contact_sheet.jpg,reject,map_warning_animation_not_video_native_surge_propagation,0,0,"The clip is a warning-map/satellite overlay animation with place labels and advisory polygons. It does not show raw storm-surge inundation or water-front propagation, so the task would become map interpretation rather than video-native dynamic concept recognition."
vdcr_commons_mr33_000005,Wave Refraction,media/vdcr_commons_manual_round33_v1/vdcr_commons_mr33_000005.gif,media/vdcr_commons_manual_frames_round33_v1/vdcr_commons_mr33_000005/contact_sheet.jpg,review,extension_hold_simulation_not_main_quota,0,0,"The GIF cleanly illustrates wavefront bending across regions with different propagation speeds, but this concept is currently extension-tier because available footage is a teaching/simulation animation. Hold out of the v1 main quota unless an educational-simulation slice is explicitly added."
vdcr_commons_mr34_000001_seg_055000_126041_clean,Coupled Pendulum Synchronization,media/vdcr_segments_pilot_v1/vdcr_commons_mr34_000001_seg_055000_126041_clean.mp4,media/vdcr_segment_frames_round34_v1/vdcr_commons_mr34_000001_seg_055000_126041_clean/contact_sheet.jpg,pass_candidate,setup_trimmed_audio_metadata_stripped_coupled_metronome_synchronization_ready_for_license_check,0,70.933,"The cleaned Commons segment shows weakly coupled metronomes on a shared movable platform evolving from different phases toward synchronized oscillation. A single frame only shows the apparatus; the named concept requires observing phase convergence over time. Setup hands, audio, and source metadata were removed."
vdcr_commons_mr34_000002,Coupled Pendulum Synchronization,media/vdcr_commons_manual_round34_v1/vdcr_commons_mr34_000002.ogv,media/vdcr_commons_manual_frames_round34_v1/vdcr_commons_mr34_000002/contact_sheet.jpg,reject,duplicate_backup_and_less_decisive_than_existing_clean_metronome_pass,0,0,"The video is a legitimate coupled-pendula experiment, but it targets the same answer as the cleaner metronome segment admitted in this round. It is also less visually obvious from sparse review, so it should not be used to duplicate the concept."
vdcr_commons_mr34_000003,Damped Oscillation,media/vdcr_commons_manual_round34_v1/vdcr_commons_mr34_000003.ogv,media/vdcr_commons_manual_frames_round34_v1/vdcr_commons_mr34_000003/contact_sheet.jpg,reject,damping_not_visually_decisive_generic_torsion_pendulum_motion,0,0,"The clip shows a torsion pendulum oscillating, but the amplitude decay is not visually decisive over the short sequence. Accepting Damped Oscillation would collapse toward generic pendulum-motion recognition."
vdcr_commons_mr34_000004,Bacterial Chemotaxis,media/vdcr_commons_manual_round34_v1/vdcr_commons_mr34_000004.ogv,media/vdcr_commons_manual_frames_round34_v1/vdcr_commons_mr34_000004/contact_sheet.jpg,reject,directional_chemotaxis_not_decisive_without_source_context,0,0,"The microscopy video contains bacteria and cell regions, but the sparse sequence does not make directional movement toward a gradient or wound target visually decisive. The target would depend too much on the source title/experiment context."
vdcr_commons_mr34_000005_metadata_clean,Bacterial Swarming Motility,media/vdcr_segments_pilot_v1/vdcr_commons_mr34_000005_metadata_clean.mp4,media/vdcr_segment_frames_round34_v1/vdcr_commons_mr34_000005_metadata_clean/contact_sheet.jpg,pass_candidate,metadata_audio_stripped_bacterial_swarming_vortex_ready_for_license_check,0,20.100,The cleaned Commons microscopy segment shows a bacterial vortex/colony region with collective internal motion and boundary evolution over time. A static frame only shows colony morphology; the named concept requires observing coordinated swarm motility. Audio and answer-bearing source metadata were stripped.
vdcr_commons_mr34_000006,Aeolian Saltation,media/vdcr_commons_manual_round34_v1/vdcr_commons_mr34_000006.gif,,reject,static_or_nondecodable_tiny_diagram_not_video_native_saltation,0,0,The downloaded GIF has no usable duration for frame extraction and behaves like a tiny static/diagrammatic file rather than video evidence of hopping grains. It cannot support Aeolian Saltation as a video-native sample.
vdcr_commons_mr34_000007,Wall Cloud Rotation,media/vdcr_commons_manual_round34_v1/vdcr_commons_mr34_000007.webm,media/vdcr_commons_manual_frames_round34_v1/vdcr_commons_mr34_000007/contact_sheet.jpg,reject,generic_cloud_timelapse_no_wall_cloud_rotation,0,0,"The clip is a generic scenic cloud timelapse over a lake. It does not show a localized rotating wall cloud under a storm base, so accepting Wall Cloud Rotation would be wrong-target generic cloud understanding."
vdcr_commons_mr35_000001_crop_metadata_clean,Wind-Driven Fire-Front Propagation,media/vdcr_segments_pilot_v1/vdcr_commons_mr35_000001_crop_metadata_clean.mp4,media/vdcr_segment_frames_round35_v1/vdcr_commons_mr35_000001_crop_metadata_clean/contact_sheet.jpg,pass_candidate,cropped_audio_metadata_stripped_wind_driven_fire_front_ready_for_license_check,0,19.519,"The cleaned Commons/NOAA satellite segment shows active fire detections and bright fire-front regions rapidly expanding and migrating across frames. A single frame only shows isolated hotspots; the named concept requires observing the front propagation over time. The source page double-checks strong-wind/cold-front forcing, while the video itself provides the front-growth evidence. Logo, audio, and metadata were removed."
vdcr_commons_mr35_000002,Wind-Driven Fire-Front Propagation,media/vdcr_commons_manual_round35_v1/vdcr_commons_mr35_000002.webm,media/vdcr_commons_manual_frames_round35_v1/vdcr_commons_mr35_000002/contact_sheet.jpg,reject,duplicate_backup_shorter_and_less_specific_than_ranger_road_fire_pass,0,0,"The no-label Texas wildfire clip also shows rapid wildfire expansion, but it targets the same concept as the stronger Ranger Road pass sample and is only about three seconds long. Reject as duplicate backup rather than repeating the concept."
vdcr_commons_mr35_000003,Lava Dome Collapse,media/vdcr_commons_manual_round35_v1/vdcr_commons_mr35_000003.gif,media/vdcr_commons_manual_frames_round35_v1/vdcr_commons_mr35_000003/contact_sheet.jpg,reject,no_decisive_dome_collapse_sequence_static_satellite_gif,0,0,The GIF repeats near-identical satellite frames of Soufriere Hills and does not show a visually decisive dome-collapse sequence or collapse-generated plume/flow evolution. Accepting Lava Dome Collapse would rely on the filename/source category rather than video evidence.
vdcr_commons_mr36_000001_crop_metadata_clean,Droplet Rebound,media/vdcr_segments_pilot_v1/vdcr_commons_mr36_000001_crop_metadata_clean.mp4,media/vdcr_segment_frames_round36_v1/vdcr_commons_mr36_000001_crop_metadata_clean/contact_sheet.jpg,pass_candidate,cropped_metadata_stripped_droplet_rebound_ready_for_license_check,0,10.000,"The cleaned clip shows a droplet impacting the liquid-infused surface, deforming into a necked contact shape, retracting under surface tension, and bouncing back upward. A single frame could show only a droplet or an intermediate deformation; the named concept requires the full impact-retraction-liftoff sequence. Source text double-checks the droplet-impact/bouncing context, while the video itself supplies the temporal evidence. Overlay text, audio, and metadata were removed."
vdcr_commons_mr36_000002_crop_metadata_clean,Pollen Tube Chemotropic Growth,media/vdcr_segments_pilot_v1/vdcr_commons_mr36_000002_crop_metadata_clean.mp4,media/vdcr_segment_frames_round36_v1/vdcr_commons_mr36_000002_crop_metadata_clean/contact_sheet.jpg,pass_candidate,cropped_metadata_stripped_pollen_tube_navigation_ready_for_license_check,0,6.750,"The cleaned microscopy time-lapse shows a GFP-tagged pollen tube extending and navigating into the ovule structure over time. A single frame shows only a tube-like fluorescence trace; the VDCR answer depends on observing directional tip growth and navigation. The source page double-checks short-range ovule-signal attraction/repulsion, while the video provides the directed growth trajectory. Time labels, scale bars, audio, and metadata were removed."
vdcr_commons_mr36_000003_crop_metadata_clean,Root Hair Tip Growth,media/vdcr_segments_pilot_v1/vdcr_commons_mr36_000003_crop_metadata_clean.mp4,media/vdcr_segment_frames_round36_v1/vdcr_commons_mr36_000003_crop_metadata_clean/contact_sheet.jpg,pass_candidate,cropped_metadata_stripped_root_hair_tip_growth_ready_for_license_check,0,15.250,"The cleaned microscopy time-lapse shows an elongating root hair with the growing tip advancing across frames. A static image can identify a root-hair-like structure, but cannot establish polarized tip growth; the concept requires temporal extension of the tip. The source page double-checks root-hair polarity/elongation, while the video itself shows the extension sequence. Timestamp overlays, audio, and metadata were removed."
vdcr_commons_mr36_000004,Standing Wave Formation,media/vdcr_commons_manual_round36_v1/vdcr_commons_mr36_000004.webm,media/vdcr_commons_manual_frames_round36_v1/vdcr_commons_mr36_000004/contact_sheet.jpg,reject,teaching_animation_with_frequency_formula_text_and_audio_not_release_ready,0,0,"The source is a long explanatory animation with frequency readouts, wave symbols, formula-like labels, and audio. Cropping away the labels would also remove much of the standing-wave/resonance evidence. Reject for v1 main production because acceptance would rely on a teaching schematic and source context rather than clean video-native evidence."
vdcr_commons_mr37_000001_crop_metadata_clean,Seismic Wave Propagation,media/vdcr_segments_pilot_v1/vdcr_commons_mr37_000001_crop_metadata_clean.mp4,media/vdcr_segment_frames_round37_v1/vdcr_commons_mr37_000001_crop_metadata_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_cropped_seismic_wave_propagation_ready_for_main_direct_answer,0.0,75.1,"Cropped metadata-clean USGS/Commons animation shows a colored ground-motion intensity field propagating outward across the Bay Area map over time. A single frame only shows a spatial intensity pattern; the target concept requires observing the advancing wave/ground-motion front. The source page double-checks the earthquake and seismic-wave context, but the video itself supplies the propagation evidence. Original title, time legend, intensity legend, audio, and source metadata were removed; residual city labels do not disclose the answer concept."
vdcr_commons_mr38_000001_crop_metadata_clean,Stokes Flow Kinematic Reversibility,media/vdcr_segments_pilot_v1/vdcr_commons_mr38_000001_crop_metadata_clean.mp4,media/vdcr_segment_frames_round38_v1/vdcr_commons_mr38_000001_crop_metadata_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_cropped_stokes_flow_reversibility_ready_for_main_direct_answer,0.0,88.055,"Cropped metadata-clean Commons/UNM demonstration shows colored droplets in a low-Reynolds-number laminar apparatus being stretched into apparent mixed bands by forward rotation and then returning close to their initial separated droplet pattern after reverse rotation. A single frame can only show droplets or bands; the target concept requires observing the forward deformation and reverse recovery sequence. The source page double-checks the Re<1 laminar-flow reversal context, but the pass decision relies on visible temporal reversibility in the video. Bottom title/logo, audio, and source metadata were removed."
vdcr_commons_mr40_000001_crop_metadata_clean,Benedict Positive Reducing-Sugar Reaction,media/vdcr_segments_pilot_v1/vdcr_commons_mr40_000001_crop_metadata_clean.mp4,media/vdcr_segment_frames_round40_v1/vdcr_commons_mr40_000001_crop_metadata_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_cropped_benedict_reducing_sugar_reaction_ready_for_main_direct_answer,0.0,57.56,"Cropped metadata-clean Commons chemistry experiment shows reagent added to multiple test tubes, heating in a water bath, and progressive color/precipitate evolution from blue solution to red-brown positive tubes while other tubes remain blue. A single frame could show only final colors; the target concept requires observing reagent addition/heating and the temporal formation of the red precipitate pattern. The source page double-checks the Cu2+ to Cu+ reduction and Cu2O precipitate mechanism, but the pass decision relies on the visible reaction evolution in the video. Audio, source metadata, and the right-side title/label risk region were removed; remaining numeric sample labels do not disclose the answer concept."
vdcr_commons_mr41_000001_crop_metadata_clean,Cutbank Erosion / Point-Bar Deposition,media/vdcr_segments_pilot_v1/vdcr_commons_mr41_000001_crop_metadata_clean.mp4,media/vdcr_segment_frames_round41_v1/vdcr_commons_mr41_000001_crop_metadata_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_bottom_cropped_cutbank_pointbar_ready_for_main_direct_answer,0.000,55.900,"Cropped metadata-clean Commons/NASA Landsat time-series shows Padma River channel boundaries migrating over multiple years, with outer-bank retreat/cutbank erosion and exposed light-toned sand/bar accretion along opposite or inner banks. A single satellite frame can show a braided river planform, but the target concept requires observing bank-line retreat and bar/deposition growth across the temporal sequence. The source page double-checks the Padma River time-series context, but the pass decision relies on visible channel-boundary and bar-morphology evolution in the video. Bottom year labels, audio, and source metadata were removed."
vdcr_commons_mr42_000001_worthington_jet_clean,Worthington Jet,media/vdcr_segments_pilot_v1/vdcr_commons_mr42_000001_worthington_jet_clean.mp4,media/vdcr_segment_frames_round42_v1/vdcr_commons_mr42_000001_worthington_jet_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_cropped_worthington_jet_ready_for_main_direct_answer,0.000,9.000,"Cropped metadata-clean slow-motion segment shows an impact into a liquid surface, cavity/splash disturbance, vertical liquid jet rise, top droplet formation, and subsequent relaxation. A single frame could be confused with a generic splash, pouring stream, or static liquid column; the named concept requires observing the post-impact jet emergence and evolution. The source page only double-checks that the video is slow-motion water drops/pellet impact; the pass decision relies on visible impact-to-jet temporal evidence in the cleaned segment. Opening title card, audio risk, and source metadata are excluded."
vdcr_public_mr43_000002_biofilm_expansion_clean,Biofilm Colony Expansion Dynamics,media/vdcr_segments_pilot_v1/vdcr_public_mr43_000002_biofilm_expansion_clean.mp4,media/vdcr_segment_frames_round43_v1/vdcr_public_mr43_000002_biofilm_expansion_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_audio_removed_biofilm_expansion_ready_for_main_direct_answer,0.000,8.250,"Metadata-clean video-only NIGMS time-lapse shows red biofilm/colony material expanding through a curved microfluidic channel and progressively occupying/blocking the flow path. A single frame can show colored material inside a channel, but the target concept requires observing collective biofilm front expansion and channel-occupancy growth across time. The NIGMS page double-checks the biofilm-over-56-hours context; the pass decision relies on visible expansion and blockage dynamics in the cleaned video. Audio and container creation metadata were removed."
vdcr_public_mr44_000003_electrodeposition_dendrite_01_clean,Electrodeposition Dendrite Growth,media/vdcr_segments_pilot_v1/vdcr_public_mr44_000003_electrodeposition_dendrite_01_clean.mp4,media/vdcr_segment_frames_round44_v1/vdcr_public_mr44_000003_electrodeposition_dendrite_01_clean/contact_sheet.jpg,pass_candidate,metadata_stripped_video_only_experimental_dendrite_growth_ready_for_main_direct_answer,0.000,30.800,"Video-only clean derivative of a Scientific Reports experimental supplementary movie shows dark electrodeposits initiating at opposing electrode tips, thickening, and growing into branching/fractal dendritic morphology over time. A single frame could show only electrodes or an already formed dark deposit, but the accepted concept requires observing electrode-driven growth fronts and dendritic morphology formation across the temporal sequence. The source page double-checks the experimental dendrite growth context and CC BY 4.0 license; the pass decision relies on visible growth dynamics rather than source text. Nearby modeling videos and the high-frequency wire-like experimental clip were not merged."
vdcr_public_mr45_000001_dune_slip_face_grain_avalanche_trim_crop_clean,Dune Slip-Face Grain Avalanche,media/vdcr_segments_pilot_v1/vdcr_public_mr45_000001_dune_slip_face_grain_avalanche_trim_crop_clean.mp4,media/vdcr_segment_frames_round45_v1/vdcr_public_mr45_000001_dune_slip_face_grain_avalanche_trim_crop_clean/contact_sheet.jpg,pass_candidate,trimmed_cropped_textless_dune_slip_face_grain_avalanche_ready_for_main_direct_answer,0.000,7.107,"Cropped metadata-clean NPS segment shows a sand slope/slip face where granular material loses stability and moves downslope as a localized avalanche tongue/fan over time. A single frame can show a sandy slope or a static erosion scar, but the target concept requires observing the granular flow initiating, spreading, and relaxing along the dune slip face. The source page discusses singing sand and dune avalanches, but the pass decision relies on the visible time-evolving slip-face grain flow. The accepted derivative removes the raw video audio, opening park/title text, bottom captions, and end logo."
vdcr_public_mr46_000001_capillary_rise_wicking_crop_clean,Capillary Rise / Wicking,media/vdcr_segments_pilot_v1/vdcr_public_mr46_000001_capillary_rise_wicking_crop_clean.mp4,media/vdcr_segment_frames_round46_v1/vdcr_public_mr46_000001_capillary_rise_wicking_crop_clean/contact_sheet.jpg,pass_candidate,cropped_textless_experiment_capillary_wicking_ready_for_main_direct_answer,0.000,19.000,"Center-cropped metadata-clean USGS experiment segment shows water wicking upward through coffee-filter paper and carrying green marker dye as a wetting/color front rises and spreads through the porous sheet over time. A single frame can show a wet filter and green stain, but the target concept requires observing the upward wetting-front progression and dye transport sequence. The raw explainer contains narration, setup text, web-page screenshots, source logos, and an end card; the accepted derivative removes audio, source metadata, bottom logo overlays, and non-experiment sections. The visible USGS letters on the filter are marker dye used in the experiment and do not reveal the answer concept."
vdcr_public_mr47_000001_mitotic_chromosome_segregation_crop_clean,Mitotic Chromosome Segregation,media/vdcr_segments_pilot_v1/vdcr_public_mr47_000001_mitotic_chromosome_segregation_crop_clean.mp4,media/vdcr_segment_frames_round47_v1/vdcr_public_mr47_000001_mitotic_chromosome_segregation_crop_clean_contact_sheet.jpg,pass_candidate,cropped_timestamp_removed_microscopy_sequence_ready_for_main_direct_answer,0.000,76.667,"Cropped metadata-clean PLOS ONE supplementary microscopy time-lapse shows H2B-GFP labeled chromosomes condensing/aligned as bright bars, separating into two groups, and resolving into daughter nuclei/cells over time. A single fluorescent cell frame may show nuclei or condensed chromosomes, but the target concept requires observing the temporal mitotic chromosome movement and segregation sequence. The source page double-checks that the movie contains control HeLa cells entering mitosis and is CC BY; the pass decision relies on visible chromosome dynamics rather than source text. The accepted derivative removes source metadata and crops out the embedded bottom timestamp band; there is no audio or answer text."
vdcr_public_mr48_000001_droplet_spreading_retraction_clean,Droplet Spreading and Retraction,media/vdcr_segments_pilot_v1/vdcr_public_mr48_000001_droplet_spreading_retraction_clean.mp4,media/vdcr_segment_frames_round48_v1/vdcr_public_mr48_000001_droplet_spreading_retraction_clean/contact_sheet.jpg,pass_candidate,short_metadata_clean_impact_spread_retract_segment_ready_for_main_direct_answer,0.000,2.800,"Short metadata-clean Scientific Reports/Commons segment shows a droplet descending onto a superhydrophobic surface, contacting the surface, spreading laterally into a flattened lamella/film with a rippled edge, and retracting back into a compact central liquid mass. A single frame can show a falling drop or spread puddle, but the named concept requires observing the impact-driven spreading followed by capillary retraction over time. The segment ends before clear liftoff to avoid ambiguity with the already-covered droplet rebound concept. The raw OGV metadata contains article/title/author information, but the accepted derivative strips source metadata and has no audio or in-frame answer text."
vdcr_public_mr49_000001_flame_blowoff_clean,Flame Blowoff,media/vdcr_segments_pilot_v1/vdcr_public_mr49_000001_flame_blowoff_clean.mp4,media/vdcr_segment_frames_round49_v1/vdcr_public_mr49_000001_flame_blowoff_clean/contact_sheet.jpg,pass_candidate,metadata_clean_flame_instability_blowoff_sequence_ready_for_main_direct_answer,0.000,3.500,"Metadata-clean Commons GIF-to-MP4 derivative shows a blue premixed swirl-combustor flame changing from a broad stable flame to a narrowed, elongated, unstable downstream flame structure as the sequence progresses toward blowoff. A single frame can show only a blue flame shape, but the target concept requires observing the temporal loss of stable flame anchoring and shape degradation. The source page double-checks that the combustor is undergoing blow-off as fuel-air ratio is decreased; the pass decision relies on visible flame-shape evolution rather than in-frame text. The accepted derivative has no audio, no in-frame answer text, and no source metadata beyond neutral container encoding."
